X,CH1,Start,Increment
Sequence,VOLT,-6.00E+0,1.00E-2
595,6.80E-1
596,7.20E-1
597,3.68E+0
598,3.88E+0
599,6.80E+0
600,6.80E+0
601,6.68E+0
602,6.76E+0
603,6.68E+0
604,6.76E+0
605,6.68E+0
606,6.76E+0
607,6.68E+0
608,6.80E+0
609,6.68E+0
610,6.76E+0
611,6.68E+0
612,6.80E+0
613,6.68E+0
614,6.76E+0
615,6.68E+0
616,6.68E+0
617,6.80E+0
618,6.76E+0
619,6.68E+0
620,6.76E+0
621,6.68E+0
622,6.80E+0
623,6.68E+0
624,6.76E+0
625,6.68E+0
626,6.76E+0
627,6.68E+0
628,6.76E+0
629,6.68E+0
630,6.80E+0
631,6.68E+0
632,6.76E+0
633,6.68E+0
634,6.68E+0
635,6.80E+0
636,6.68E+0
637,6.80E+0
638,6.76E+0
639,6.68E+0
640,6.80E+0
641,6.68E+0
642,6.76E+0
643,6.68E+0
644,6.76E+0
645,6.68E+0
646,6.68E+0
647,6.80E+0
648,6.68E+0
649,6.80E+0
650,6.76E+0
651,6.68E+0
652,6.76E+0
653,6.68E+0
654,6.72E+0
655,6.80E+0
656,6.80E+0
657,6.68E+0
658,6.72E+0
659,6.80E+0
660,6.76E+0
661,6.68E+0
662,6.68E+0
663,6.80E+0
664,6.76E+0
665,4.24E+0
666,4.08E+0
667,7.20E-1
668,1.44E+0
669,6.80E-1
670,1.40E+0
671,6.80E-1
672,7.60E-1
673,4.00E+0
674,4.20E+0
675,6.80E+0
676,6.80E+0
677,6.68E+0
678,6.76E+0
679,6.68E+0
680,6.68E+0
681,6.80E+0
682,6.76E+0
683,6.68E+0
684,6.68E+0
685,6.80E+0
686,6.80E+0
687,6.68E+0
688,6.76E+0
689,6.68E+0
690,6.80E+0
691,6.68E+0
692,6.76E+0
693,6.68E+0
694,6.68E+0
695,6.80E+0
696,6.76E+0
697,6.68E+0
698,6.68E+0
699,6.80E+0
700,6.76E+0
701,6.68E+0
702,6.76E+0
703,6.68E+0
704,6.76E+0
705,6.68E+0
706,6.76E+0
707,6.68E+0
708,6.68E+0
709,6.80E+0
710,6.76E+0
711,6.72E+0
712,6.68E+0
713,6.80E+0
714,6.80E+0
715,6.68E+0
716,6.68E+0
717,6.80E+0
718,6.80E+0
719,6.68E+0
720,6.68E+0
721,6.80E+0
722,6.76E+0
723,6.68E+0
724,6.80E+0
725,6.68E+0
726,6.80E+0
727,6.68E+0
728,6.80E+0
729,6.68E+0
730,6.80E+0
731,6.68E+0
732,6.68E+0
733,6.80E+0
734,6.76E+0
735,6.68E+0
736,6.76E+0
737,6.68E+0
738,6.76E+0
739,6.68E+0
740,6.76E+0
741,6.68E+0
742,6.80E+0
743,2.76E+0
744,2.72E+0
745,7.20E-1
746,1.40E+0
747,6.80E-1
748,1.40E+0
749,6.80E-1
750,7.60E-1
751,5.32E+0
752,5.52E+0
753,6.80E+0
754,6.80E+0
755,6.68E+0
756,6.76E+0
757,6.68E+0
758,6.80E+0
759,6.68E+0
760,6.68E+0
761,6.80E+0
762,6.76E+0
763,6.68E+0
764,6.68E+0
765,6.76E+0
766,6.68E+0
767,6.80E+0
768,6.72E+0
769,6.80E+0
770,6.76E+0
771,6.68E+0
772,6.80E+0
773,6.68E+0
774,6.68E+0
775,6.80E+0
776,6.76E+0
777,6.72E+0
778,6.68E+0
779,6.80E+0
780,6.68E+0
781,6.80E+0
782,6.80E+0
783,6.68E+0
784,6.80E+0
785,6.68E+0
786,6.76E+0
787,6.68E+0
788,6.68E+0
789,6.80E+0
790,6.76E+0
791,6.68E+0
792,6.80E+0
793,6.68E+0
794,6.76E+0
795,6.68E+0
796,6.68E+0
797,6.80E+0
798,6.80E+0
799,6.68E+0
800,6.76E+0
801,6.68E+0
802,6.76E+0
803,6.68E+0
804,6.80E+0
805,6.68E+0
806,6.76E+0
807,6.68E+0
808,6.80E+0
809,6.68E+0
810,6.68E+0
811,6.76E+0
812,6.80E+0
813,6.68E+0
814,6.72E+0
815,6.76E+0
816,6.68E+0
817,6.80E+0
818,6.80E+0
819,2.36E+0
820,2.28E+0
821,7.20E-1
822,1.40E+0
823,6.80E-1
824,1.40E+0
825,6.80E-1
826,8.40E-1
827,5.60E+0
828,5.80E+0
829,6.80E+0
830,6.68E+0
831,6.80E+0
832,6.80E+0
833,6.68E+0
834,6.68E+0
835,6.80E+0
836,6.76E+0
837,6.68E+0
838,6.76E+0
839,6.68E+0
840,6.76E+0
841,6.72E+0
842,6.80E+0
843,6.68E+0
844,6.76E+0
845,6.68E+0
846,6.76E+0
847,6.68E+0
848,6.76E+0
849,6.68E+0
850,6.76E+0
851,6.68E+0
852,6.68E+0
853,6.80E+0
854,6.76E+0
855,6.68E+0
856,6.68E+0
857,6.80E+0
858,6.68E+0
859,6.80E+0
860,6.76E+0
861,6.68E+0
862,6.72E+0
863,6.80E+0
864,6.68E+0
865,6.80E+0
866,6.68E+0
867,6.80E+0
868,6.72E+0
869,6.80E+0
870,6.76E+0
871,6.68E+0
872,6.68E+0
873,6.80E+0
874,6.76E+0
875,6.68E+0
876,6.68E+0
877,6.80E+0
878,6.76E+0
879,6.68E+0
880,6.76E+0
881,6.68E+0
882,6.76E+0
883,6.68E+0
884,6.76E+0
885,6.68E+0
886,6.68E+0
887,6.80E+0
888,6.80E+0
889,6.68E+0
890,6.68E+0
891,6.80E+0
892,6.76E+0
893,6.68E+0
894,6.80E+0
895,6.68E+0
896,6.76E+0
897,1.80E+0
898,1.84E+0
899,7.20E-1
900,1.40E+0
901,6.80E-1
902,1.40E+0
903,6.80E-1
904,8.00E-1
905,6.52E+0
906,6.64E+0
907,6.80E+0
908,6.76E+0
909,6.68E+0
910,6.76E+0
911,6.68E+0
912,6.76E+0
913,6.68E+0
914,6.76E+0
915,6.68E+0
916,6.76E+0
917,6.68E+0
918,6.76E+0
919,6.68E+0
920,6.76E+0
921,6.68E+0
922,6.76E+0
923,6.68E+0
924,6.76E+0
925,6.68E+0
926,6.68E+0
927,6.76E+0
928,6.68E+0
929,6.80E+0
930,6.76E+0
931,6.68E+0
932,6.80E+0
933,6.68E+0
934,6.68E+0
935,6.80E+0
936,6.76E+0
937,6.68E+0
938,6.76E+0
939,6.68E+0
940,6.68E+0
941,6.80E+0
942,6.68E+0
943,6.76E+0
944,6.76E+0
945,6.68E+0
946,6.76E+0
947,6.68E+0
948,6.68E+0
949,6.76E+0
950,6.76E+0
951,6.68E+0
952,6.76E+0
953,6.68E+0
954,6.68E+0
955,6.76E+0
956,6.68E+0
957,6.80E+0
958,6.76E+0
959,6.68E+0
960,6.76E+0
961,6.68E+0
962,6.76E+0
963,6.68E+0
964,6.68E+0
965,6.80E+0
966,6.76E+0
967,6.68E+0
968,6.76E+0
969,6.68E+0
970,6.80E+0
971,6.68E+0
972,6.76E+0
973,1.60E+0
974,1.72E+0
975,6.80E-1
976,1.40E+0
977,6.80E-1
978,1.40E+0
979,6.80E-1
980,9.20E-1
981,6.76E+0
982,6.68E+0
983,6.80E+0
984,6.76E+0
985,6.68E+0
986,6.80E+0
987,6.68E+0
988,6.68E+0
989,6.80E+0
990,6.80E+0
991,6.68E+0
992,6.68E+0
993,6.76E+0
994,6.80E+0
995,6.68E+0
996,6.76E+0
997,6.68E+0
998,6.76E+0
999,6.68E+0
1000,6.76E+0
1001,6.68E+0
1002,6.76E+0
1003,6.68E+0
1004,6.68E+0
1005,6.80E+0
1006,6.76E+0
1007,6.68E+0
1008,6.68E+0
1009,6.80E+0
1010,6.68E+0
1011,6.80E+0
1012,6.76E+0
1013,6.68E+0
1014,6.68E+0
1015,6.80E+0
1016,6.76E+0
1017,6.68E+0
1018,6.68E+0
1019,6.76E+0
1020,6.76E+0
1021,6.68E+0
1022,6.76E+0
1023,6.68E+0
1024,6.76E+0
1025,6.68E+0
1026,6.76E+0
1027,6.68E+0
1028,6.76E+0
1029,6.68E+0
